row_index,id,normalized_text,exact_duplicate_flag,exact_duplicate_label_if_any,exact_duplicate_count,exact_duplicate_ids,exact_duplicate_labels,near_duplicate_099_flag,near_duplicate_099_label_if_any,near_duplicate_099_similarity,near_duplicate_id,split,fold
549,328,"the deadline is next monday- no, tuesday at 5 pm sharp",0,-1,0,,,0,-1,0.30158730158730157,,train_oof,5
550,1348,"do you think we should plan the-- great, the friendship bracelets arrived today",0,-1,0,,,0,-1,0.4583333333333333,,train_oof,5
554,1226,i was just about to start the deployment when suddenly the whole,0,-1,0,,,0,-1,0.7213114754098361,,train_oof,5
555,1142,i need to verify my identity - verify my account details right now,0,-1,0,,,0,-1,0.367816091954023,,train_oof,5
566,501,"hi, i need a moderate price range restaurant in the centre of town",0,-1,0,,,0,-1,0.6891891891891891,,train_oof,5
569,530,shoulda seen how many people was at the mall today,0,-1,0,,,0,-1,0.5148514851485149,,train_oof,5
575,303,"i'll take the chicken salad- actually, make that a caesar salad instead",0,-1,0,,,0,-1,0.46616541353383456,,train_oof,5
579,1461,we need to figure out the batting order unless someone,0,-1,0,,,0,-1,0.43243243243243246,,train_oof,5
586,434,well actually now that you mention the way that sometimes,0,-1,0,,,0,-1,0.5048543689320388,,train_oof,5
596,937,of course,0,-1,0,,,0,-1,0.20588235294117646,,train_oof,5
599,1749,the conference room needs to be booked for next thursday's meeting,1,1,1,1738,1,1,1,1.0,1738,train_oof,5
600,725,uh huh mhm and then the part where everyone was,0,-1,0,,,0,-1,0.6947368421052632,,train_oof,5
603,689,uh huh and then what was that thing you mentioned,0,-1,0,,,0,-1,0.5102040816326531,,train_oof,5
605,1191,did someone already update the documentation for the new,0,-1,0,,,0,-1,0.5734265734265734,,train_oof,5
609,369,"change the port to 3000- actually, make it port 3001",0,-1,0,,,0,-1,0.410958904109589,,train_oof,5
610,1483,when i checked the system did you see the error there was something wrong with,0,-1,0,,,0,-1,0.5645161290322581,,train_oof,5
611,1418,"could someone check if the-- great, the gym equipment's all set up now",0,-1,0,,,0,-1,0.27906976744186046,,train_oof,5
612,1604,we currently have 892 active subscribers on our platform,0,-1,0,,,0,-1,0.44,,train_oof,5
615,1965,cant do the west one,0,-1,0,,,0,-1,0.5555555555555556,,train_oof,5
616,1518,the documentary about deep sea creatures... really changed my perspective on ocean conservation,0,-1,0,,,0,-1,0.2222222222222222,,train_oof,5
621,754,considering a moderately priced guesthouse but maybe something a little,0,-1,0,,,0,-1,0.7323943661971831,,train_oof,5
623,1407,the teacher was saying something about the final project and,0,-1,0,,,0,-1,0.5309734513274337,,train_oof,5
635,1365,"the final exam schedule was-- actually, they just posted it on the portal",0,-1,0,,,0,-1,0.3125,,train_oof,5
637,344,"the api key expires in may- i mean april 2025, actually",0,-1,0,,,0,-1,0.39473684210526316,,train_oof,5
639,1909,weve seen this pattern before havent we whenever the,0,-1,0,,,0,-1,0.4247787610619469,,train_oof,5
642,124,if you could just weight over their until the,0,-1,0,,,0,-1,0.3333333333333333,,train_oof,5
647,1964,only on weekends,0,-1,0,,,0,-1,0.5714285714285714,,train_oof,5
654,673,mhm okay and then you mentioned something bout,0,-1,0,,,0,-1,0.8421052631578947,,train_oof,5
665,538,"actually, for 4, please",0,-1,0,,,0,-1,0.36363636363636365,,train_oof,5
667,916,is that in the west area. i really would like to be in the west,0,-1,0,,,0,-1,0.47368421052631576,,train_oof,5
672,205,oh my my gosh the party was was so amazing and then we we all just,0,-1,0,,,0,-1,0.4528301886792453,,train_oof,5
676,613,i'd need to arrive by 15:45 please,0,-1,0,,,0,-1,0.5897435897435898,,train_oof,5
678,1096,"i need to adjust my prompting, my prompt engineering technique here",0,-1,0,,,0,-1,0.36231884057971014,,train_oof,5
679,733,east part of,0,-1,0,,,0,-1,0.8275862068965517,,train_oof,5
687,1089,"i'm testing your consistency, testing your response patterns specifically",0,-1,0,,,0,-1,0.5098039215686274,,train_oof,5
691,1325,they wanted to know if we could possibly-- but then the whole thing,0,-1,0,,,0,-1,0.624113475177305,,train_oof,5
692,738,"mmhm, that's precisely why i suggested the changes",0,-1,0,,,0,-1,0.3728813559322034,,train_oof,5
697,1044,do you have any vegetarian options? strictly vegetarian options on the menu,0,-1,0,,,0,-1,0.2692307692307692,,train_oof,5
699,20,"actually, i know i said *after* we finish at the restaurant, but it turns out i need the",0,-1,0,,,0,-1,0.4891304347826087,,train_oof,5
700,1260,they asked about the status of i sent the progress report this morning,0,-1,0,,,0,-1,0.4393939393939394,,train_oof,5
704,352,"the database backup runs at midnight- sorry, 1 am est daily",0,-1,0,,,0,-1,0.45871559633027525,,train_oof,5
711,624,no this approach will not work with our existing infrastructure,0,-1,0,,,0,-1,0.30434782608695654,,train_oof,5
722,1110,the system locked me out - locked me out after three attempts,0,-1,0,,,0,-1,0.40601503759398494,,train_oof,5
723,1494,analyzing customer feedback shows those numbers are wrong through the,0,-1,0,,,0,-1,0.5098039215686274,,train_oof,5
726,1727,something in the south part of town would be great. any cuisine is fine,0,-1,0,,,0,-1,0.37593984962406013,,train_oof,5
730,21,"no, i need 17:15 on monday. perhaps a different",0,-1,0,,,0,-1,0.4,,train_oof,5
733,1198,leaving stansted airport on tuesday and trying to figure out the train to,0,-1,0,,,0,-1,0.5333333333333333,,train_oof,5
743,69,i will be traveling to sidney sussex college and then somehow,0,-1,0,,,0,-1,0.42857142857142855,,train_oof,5
746,125,please weight hear while the system processes your request,0,-1,0,,,0,-1,0.42016806722689076,,train_oof,5
748,254,keep tellin yall bout how these folks be movin so shady and like,0,-1,0,,,0,-1,0.42016806722689076,,train_oof,5
762,1128,let me think about those options because i'm not sure if there's something that can,0,-1,0,,,0,-1,0.3620689655172414,,train_oof,5
774,1296,"i'm not sure if we should-- looking at the data, it's clearly working well",0,-1,0,,,0,-1,0.3655913978494624,,train_oof,5
779,1781,that concert was worth every penny wasnt it,0,-1,0,,,0,-1,0.6896551724137931,,train_oof,5
781,665,"no, can you recommend your favorite one",0,-1,0,,,0,-1,0.3013698630136986,,train_oof,5
787,405,ell like if you consider what happened last time with the,0,-1,0,,,0,-1,0.6796116504854369,,train_oof,5
790,930,im looking for that email that email where they mentioned,0,-1,0,,,0,-1,0.38461538461538464,,train_oof,5
796,163,winning this award means everything to me and i feel truly blessed,0,-1,0,,,0,-1,0.368,,train_oof,5
802,1906,no. just give me your best recommendation,0,-1,0,,,0,-1,0.2702702702702703,,train_oof,5
805,1514,getting out of cambridge for awhile going to stansted airport and would like to leave anytime after 12:30 please,0,-1,0,,,0,-1,0.38857142857142857,,train_oof,5
811,57,could you give me their address and phone please,0,-1,0,,,0,-1,0.35714285714285715,,train_oof,5
814,936,i heard they hired someone new someone new for the marketing team,0,-1,0,,,0,-1,0.28125,,train_oof,5
827,565,shoulda seen how many people showed up at the party,0,-1,0,,,0,-1,0.43137254901960786,,train_oof,5
829,1576,the strategic plan needs more focus on... or at least thats what i,0,-1,0,,,0,-1,0.43537414965986393,,train_oof,5
841,81,customer id 78901 requesting,0,-1,0,,,0,-1,0.40860215053763443,,train_oof,5
843,780,the way she just said ciao bella and dipped was so extra,0,-1,0,,,0,-1,0.3140495867768595,,train_oof,5
850,1405,"we were supposed to meet in-- right, room 204 is our new location",0,-1,0,,,0,-1,0.5210084033613446,,train_oof,5
851,1747,the client requested several changes to the interface including,0,-1,0,,,0,-1,0.6717557251908397,,train_oof,5
852,1791,that meeting ran way longer than expected didnt it,0,-1,0,,,0,-1,0.3486238532110092,,train_oof,5
855,465,aha! now i finally understand why the code wasn't working properly,0,-1,0,,,0,-1,0.43283582089552236,,train_oof,5
856,95,could you reserve us a room at the university arms then? there are 3 of us and we'll arrive on friday,0,-1,0,,,0,-1,0.3522727272727273,,train_oof,5
861,196,the renovation project went over budget but seeing my parents smile in their new kitchen was priceless,0,-1,0,,,0,-1,0.2413793103448276,,train_oof,5
863,871,ugh these meetings keep getting longer and longer,0,-1,0,,,0,-1,0.43478260869565216,,train_oof,5
864,126,did you here about the knew policy for parking passes,0,-1,0,,,0,-1,0.39285714285714285,,train_oof,5
889,1714,all development environments have been updated to the latest version,0,-1,0,,,0,-1,0.391304347826087,,train_oof,5
890,784,he started speaking and was like donc if you consider how,0,-1,0,,,0,-1,0.4369747899159664,,train_oof,5
892,1800,he couldnt have driven all that way by himself could he,0,-1,0,,,0,-1,0.4691358024691358,,train_oof,5
893,1688,the latest build is showing some unexpected behavior in the,0,-1,0,,,0,-1,0.21739130434782608,,train_oof,5
897,1755,the customer feedback survey revealed some interesting insights,0,-1,0,,,0,-1,0.43537414965986393,,train_oof,5
901,1449,my teammate was showing me how to properly,0,-1,0,,,0,-1,0.4423076923076923,,train_oof,5
909,1794,looking for a guesthouse with free wifi and somehow that's gonna be,0,-1,0,,,0,-1,0.5454545454545454,,train_oof,5
916,1686,i've been working on implementing the new feature but there's an issue with,0,-1,0,,,0,-1,0.5138888888888888,,train_oof,5
917,771,"uh-huh, so when you were explaining that part about",0,-1,0,,,0,-1,0.6542056074766355,,train_oof,5
919,713,thank you. i'm also looking for a hotel in the north with a star of 4,0,-1,0,,,0,-1,0.562962962962963,,train_oof,5
926,836,bro deadass said annyeonghaseyo to the chinese restaurant owner,0,-1,0,,,0,-1,0.5289256198347108,,train_oof,5
931,1569,when you think about the long term implications of... and how that could,0,-1,0,,,0,-1,0.4810126582278481,,train_oof,5
934,1324,"have you noticed that the-- oh, you've already optimized the workflow",0,-1,0,,,0,-1,0.32592592592592595,,train_oof,5
937,113,i'm also looking for colleges in the south. can you help me with that,0,-1,0,,,0,-1,0.4251968503937008,,train_oof,5
953,1242,"thanks! i'm also looking for an expensive, 2-star place to stay in the north. do you have anything like that",0,-1,0,,,0,-1,0.6012269938650306,,train_oof,5
962,200,i i really love how this new phone is is so much better than my old one it works perfectly,0,-1,0,,,0,-1,0.4891304347826087,,train_oof,5
965,1612,"the new server can handle 10,000 requests per second",0,-1,0,,,0,-1,0.36923076923076925,,train_oof,5
968,1377,"i need to submit my homework by-- oh, i see the deadline's extended to march 15th",0,-1,0,,,0,-1,0.5987261146496815,,train_oof,5
970,1877,"we should probably start the deployment now, shouldn't we",0,-1,0,,,0,-1,0.4,,train_oof,5
972,815,i think around 20 p,0,-1,0,,,0,-1,0.3023255813953488,,train_oof,5
975,1767,i need 3 of them,0,-1,0,,,0,-1,0.2828282828282828,,train_oof,5
979,804,ayo fam that party was straight fire ngl wallahi it was the best one yet,0,-1,0,,,0,-1,0.52,,train_oof,5
987,855,"no, i need a train from cambridge to petersborough on thursday",0,-1,0,,,0,-1,0.6481481481481481,,train_oof,5
991,1582,can you help me find order #a897654 from last week,0,-1,0,,,0,-1,0.5233644859813084,,train_oof,5
998,1526,the scientific study concluded... with groundbreaking results about climate change,0,-1,0,,,0,-1,0.32,,train_oof,5
1010,995,she mentioned something about the report the quarterly report that was supposed to,0,-1,0,,,0,-1,0.5769230769230769,,train_oof,5
1015,1537,i would love that one,0,-1,0,,,0,-1,0.5217391304347826,,train_oof,5
1016,861,where can we eat,0,-1,0,,,0,-1,0.2,,train_oof,5
1020,1213,they mentioned something about the budget constraints and how we might,0,-1,0,,,0,-1,0.6766917293233082,,train_oof,5
1025,1594,serial number xj2897654 has been verified and approved,0,-1,0,,,0,-1,0.3829787234042553,,train_oof,5
1027,1206,were trying to figure out how to the new process is now fully documented,1,1,1,1163,1,1,1,1.0,1163,train_oof,5
1028,1876,"the client will be happy with these changes, won't they",0,-1,0,,,0,-1,0.5405405405405406,,train_oof,5
1034,1212,we should probably review the entire well the thing is when you look at,0,-1,0,,,0,-1,0.4583333333333333,,train_oof,5
1035,1796,youre going to wear the blue dress to the party arent you,0,-1,0,,,0,-1,0.5538461538461539,,train_oof,5
1037,690,thank you. that is all for today,0,-1,0,,,0,-1,0.4931506849315068,,train_oof,5
1039,1104,the automatic renewal the automatic renewal that was supposed to happen,0,-1,0,,,0,-1,0.4,,train_oof,5
1055,318,"my flight leaves at 7- um, actually 7:30 am tomorrow morning",0,-1,0,,,0,-1,0.3448275862068966,,train_oof,5
1056,456,ah well i suppose we should start planning for the holiday party,0,-1,0,,,0,-1,0.272,,train_oof,5
1058,853,sounds great. please make a booking,0,-1,0,,,0,-1,0.5154639175257731,,train_oof,5
1061,1366,i started writing the essay introduction but then realized that maybe,0,-1,0,,,0,-1,0.7755102040816326,,train_oof,5
1063,110,i think it's,0,-1,0,,,0,-1,0.4444444444444444,,train_oof,5
1064,452,huh you know what really makes me confused is when the,0,-1,0,,,0,-1,0.4126984126984127,,train_oof,5
1067,535,jeet yet? i'm starvin and wanna grab some lunch,0,-1,0,,,0,-1,0.3125,,train_oof,5
1068,1481,the client requested that we [wait hold on] before we implement the,0,-1,0,,,0,-1,0.5037037037037037,,train_oof,5
1073,1885,they've updated their requirements havent they which means,0,-1,0,,,0,-1,0.5483870967741935,,train_oof,5
1074,273,"fam, these code reviews from @alexb hit different frfr",0,-1,0,,,0,-1,0.4032258064516129,,train_oof,5
1077,682,hmm yeah and then you were saying something about,0,-1,0,,,0,-1,0.819047619047619,,train_oof,5
1083,918,"your investment of $5,000.00 has generated a 12% return over the past three months",0,-1,0,,,0,-1,0.31724137931034485,,train_oof,5
1088,512,whaddya think about the new restaurant downtown,0,-1,0,,,0,-1,0.4864864864864865,,train_oof,5
1094,1874,"these requirements weren't in the original scope, were they",0,-1,0,,,0,-1,0.45454545454545453,,train_oof,5
1106,1392,the class discussion was going well until someone mentioned,0,-1,0,,,0,-1,0.5172413793103449,,train_oof,5
1113,1501,renewable energy sources will thats debatable become more cost effective over time,0,-1,0,,,0,-1,0.45161290322580644,,train_oof,5
1114,588,is there somewhere more central that can be,0,-1,0,,,0,-1,0.3669724770642202,,train_oof,5
1121,574,finna get my homework done fore my mama gets home,0,-1,0,,,0,-1,0.36036036036036034,,train_oof,5
1127,258,was thinking about walking to museum instead of taking,0,-1,0,,,0,-1,0.5137614678899083,,train_oof,5
1135,1497,the architectural plans include we should revise space for community gatherings and events,0,-1,0,,,0,-1,0.2692307692307692,,train_oof,5
1149,1111,i need to speak with a supervisor a supervisor who can help me with this,0,-1,0,,,0,-1,0.5633802816901409,,train_oof,5
1155,1001,can you check my permissions? my repository permissions on github,0,-1,0,,,0,-1,0.46616541353383456,,train_oof,5
1157,1189,thank you but im still not sure about the,0,-1,0,,,0,-1,0.5666666666666667,,train_oof,5
1158,1605,the warranty for product id 789-xy expires in 30 days,0,-1,0,,,0,-1,0.26666666666666666,,train_oof,5
1161,1713,we need to archive the old project files from the 2024 releases,0,-1,0,,,0,-1,0.5373134328358209,,train_oof,5
1163,1603,temperature reading shows 23.5 celcius for today,0,-1,0,,,0,-1,0.45652173913043476,,train_oof,5
1164,497,"oh shoot, i completely forgot to mention that thing about",0,-1,0,,,0,-1,0.6548672566371682,,train_oof,5
1168,459,am hospital in town that should have the children's oncology and haematology department,0,-1,0,,,0,-1,0.3,,train_oof,5
1172,744,"yeah yeah, so when they started explaining about the whole",0,-1,0,,,0,-1,0.5714285714285714,,train_oof,5
1175,1774,with respect to the latest updates shouldnt someone,0,-1,0,,,0,-1,0.47368421052631576,,train_oof,5
1178,806,let me find that information first,0,-1,0,,,0,-1,0.39622641509433965,,train_oof,5
